Source;Target;Type;weight
1497;1441;undirected;1
1497;1475;undirected;1
1497;1539;undirected;1
1497;1588;undirected;1
1497;1621;undirected;1
1497;1625;undirected;1
1497;1767;undirected;1
1498;981;undirected;1
1499;7;undirected;1
1499;273;undirected;1
1499;470;undirected;1
1499;637;undirected;1
1499;1500;undirected;1
1499;1609;undirected;1
1500;811;undirected;1
1501;164;undirected;1
1501;386;undirected;2
1501;1005;undirected;1
1501;1754;undirected;1
1502;58;undirected;1
1502;463;undirected;1
1502;469;undirected;1
1502;1230;undirected;1
1503;1503;undirected;2
1503;1800;undirected;1
1504;1211;undirected;1
1504;1267;undirected;1
1504;1688;undirected;1
1505;20;undirected;1
1505;22;undirected;1
1505;56;undirected;1
1505;57;undirected;1
1505;60;undirected;1
1505;140;undirected;1
1505;430;undirected;1
1505;459;undirected;1
1505;468;undirected;1
1505;532;undirected;1
1505;594;undirected;1
1505;637;undirected;1
1505;696;undirected;1
1505;776;undirected;1
1505;819;undirected;1
1505;834;undirected;1
1505;872;undirected;1
1505;952;undirected;1
1505;1087;undirected;1
1505;1139;undirected;1
1505;1145;undirected;1
1505;1255;undirected;1
1505;1294;undirected;1
1505;1475;undirected;1
1505;1526;undirected;1
1505;1539;undirected;1
1505;1566;undirected;1
1505;1642;undirected;1
1505;1644;undirected;1
1505;1857;undirected;1
1506;82;undirected;1
1506;187;undirected;1
1506;284;undirected;1
1506;331;undirected;1
1506;421;undirected;1
1506;508;undirected;1
1506;717;undirected;1
1506;738;undirected;1
1506;860;undirected;1
1506;906;undirected;1
1506;940;undirected;1
1506;1169;undirected;1
1506;1259;undirected;1
1506;1657;undirected;1
1506;1705;undirected;1
1506;1787;undirected;1
1507;440;undirected;1
1507;1192;undirected;1
1507;1199;undirected;1
1507;1508;undirected;1
1507;1702;undirected;1
1509;157;undirected;1
1509;357;undirected;1
1509;396;undirected;1
1509;463;undirected;1
1509;469;undirected;1
1509;614;undirected;1
1509;727;undirected;1
1509;767;undirected;1
1509;834;undirected;1
1509;889;undirected;1
1509;908;undirected;1
1509;919;undirected;1
1509;1389;undirected;1
1509;1502;undirected;1
1510;789;undirected;1
1510;1223;undirected;1
1512;11;undirected;1
1512;146;undirected;1
1512;157;undirected;1
1512;359;undirected;1
1512;756;undirected;1
1512;830;undirected;1
1512;862;undirected;1
1512;916;undirected;1
1512;944;undirected;1
1512;1141;undirected;1
1512;1143;undirected;1
1512;1312;undirected;1
1512;1470;undirected;1
1512;1513;undirected;1
1513;157;undirected;1
1514;74;undirected;1
1514;103;undirected;1
1514;163;undirected;1
1514;273;undirected;1
1514;469;undirected;1
1514;688;undirected;1
1514;1061;undirected;1
1514;1173;undirected;1
1514;1380;undirected;1
1514;1465;undirected;1
1514;1515;undirected;1
1514;1849;undirected;1
1515;245;undirected;1
1515;817;undirected;1
1515;1465;undirected;1
1515;1883;undirected;1
1516;987;undirected;1
1516;1300;undirected;1
1516;1517;undirected;1
1517;1073;undirected;1
1518;44;undirected;1
1518;76;undirected;1
1518;195;undirected;1
1518;288;undirected;1
1518;722;undirected;1
1518;806;undirected;1
1518;1023;undirected;1
1518;1087;undirected;1
1518;1329;undirected;1
1518;1394;undirected;1
1518;1570;undirected;1
1518;1634;undirected;1
1519;1267;undirected;2
1519;1552;undirected;1
1521;105;undirected;1
1521;216;undirected;1
1521;478;undirected;1
1521;916;undirected;1
1521;1089;undirected;1
1521;1118;undirected;1
1521;1233;undirected;1
1521;1318;undirected;1
1521;1522;undirected;1
1521;1523;undirected;1
1522;53;undirected;1
1522;104;undirected;1
1522;105;undirected;1
1522;137;undirected;1
1522;218;undirected;1
1522;399;undirected;1
1522;519;undirected;1
1522;576;undirected;1
1522;650;undirected;1
1522;695;undirected;1
1522;709;undirected;1
1522;916;undirected;1
1522;1089;undirected;1
1522;1118;undirected;1
1522;1233;undirected;2
1522;1392;undirected;1
1522;1473;undirected;1
1522;1523;undirected;1
1522;1533;undirected;1
1522;1595;undirected;1
1523;15;undirected;1
1523;37;undirected;1
1523;105;undirected;1
1523;149;undirected;1
1523;208;undirected;1
1523;218;undirected;1
1523;388;undirected;1
1523;581;undirected;1
1523;751;undirected;1
1523;774;undirected;1
1523;916;undirected;1
1523;931;undirected;1
1523;1089;undirected;1
1523;1118;undirected;1
1523;1145;undirected;1
1523;1220;undirected;1
1523;1233;undirected;1
1523;1297;undirected;1
1523;1446;undirected;1
1523;1473;undirected;1
1523;1525;undirected;1
1523;1544;undirected;1
1523;1633;undirected;1
1523;1652;undirected;1
1524;269;undirected;1
1524;607;undirected;1
1524;765;undirected;1
1524;1115;undirected;1
1524;1277;undirected;1
1526;1433;undirected;1
1527;20;undirected;1
1527;67;undirected;1
1527;163;undirected;1
1527;208;undirected;1
1527;340;undirected;1
1527;464;undirected;1
1527;566;undirected;1
1527;646;undirected;1
1527;941;undirected;2
1527;987;undirected;1
1527;1083;undirected;1
1527;1224;undirected;1
1527;1247;undirected;1
1527;1375;undirected;1
1527;1443;undirected;1
1527;1631;undirected;1
1527;1699;undirected;1
1528;673;undirected;1
1528;774;undirected;1
1528;1529;undirected;1
1529;664;undirected;1
1529;716;undirected;1
1529;915;undirected;1
1529;1283;undirected;1
1530;125;undirected;1
1530;175;undirected;1
1530;254;undirected;1
1530;255;undirected;1
1530;425;undirected;1
1530;666;undirected;1
1530;744;undirected;1
1530;761;undirected;1
1530;1349;undirected;1
1531;853;undirected;2
1531;854;undirected;1
1532;282;undirected;1
1532;375;undirected;1
1532;501;undirected;1
1532;747;undirected;1
1532;1313;undirected;1
1533;5;undirected;1
1533;128;undirected;1
1533;134;undirected;1
1533;137;undirected;1
1533;157;undirected;1
1533;273;undirected;1
1533;294;undirected;1
1533;330;undirected;1
1533;399;undirected;1
1533;402;undirected;1
1533;695;undirected;1
1533;777;undirected;1
1533;887;undirected;1
1533;944;undirected;1
1533;973;undirected;1
1533;1115;undirected;1
1533;1165;undirected;1
1533;1167;undirected;1
1533;1253;undirected;1
1533;1497;undirected;1
1533;1534;undirected;1
1534;5;undirected;1
1534;105;undirected;1
1534;146;undirected;1
1534;223;undirected;1
1534;402;undirected;1
1534;552;undirected;1
1534;795;undirected;1
1534;830;undirected;1
1534;887;undirected;1
1534;944;undirected;1
1534;973;undirected;1
1534;1058;undirected;1
1534;1084;undirected;1
1534;1497;undirected;1
1535;989;undirected;1
1536;151;undirected;1
1536;184;undirected;1
1536;383;undirected;1
1536;396;undirected;1
1536;453;undirected;1
1536;1208;undirected;1
1536;1213;undirected;1
1536;1537;undirected;5
1538;265;undirected;1
1538;590;undirected;1
1539;56;undirected;1
1539;57;undirected;1
1539;149;undirected;1
1539;330;undirected;1
1539;459;undirected;1
1539;716;undirected;1
1539;814;undirected;1
1539;834;undirected;1
1539;1046;undirected;1
1539;1068;undirected;1
1539;1297;undirected;1
1539;1431;undirected;1
1539;1475;undirected;1
1539;1523;undirected;1
1539;1525;undirected;1
1539;1633;undirected;1
1540;227;undirected;1
1540;592;undirected;1
1540;697;undirected;1
1540;875;undirected;1
1540;887;undirected;1
1540;1758;undirected;1
1541;616;undirected;1
1541;1123;undirected;1
1542;20;undirected;1
1542;92;undirected;1
1542;564;undirected;1
1542;621;undirected;1
1542;652;undirected;1
1542;659;undirected;2
1542;782;undirected;1
1542;819;undirected;1
1542;1001;undirected;1
1542;1168;undirected;1
1544;388;undirected;1
1544;1446;undirected;1
1545;171;undirected;1
1545;195;undirected;1
1545;586;undirected;1
1545;591;undirected;1
1545;681;undirected;1
1545;797;undirected;1
1545;1085;undirected;1
1545;1881;undirected;1
1546;485;undirected;1
1546;519;undirected;1
1546;558;undirected;1
1546;806;undirected;1
1547;58;undirected;1
1547;581;undirected;1
1547;806;undirected;1
1547;899;undirected;1
1547;1329;undirected;1
1547;1347;undirected;1
1547;1394;undirected;1
1547;1410;undirected;1
1547;1518;undirected;1
1547;1548;undirected;1
1547;1828;undirected;1
1548;20;undirected;1
1548;254;undirected;1
1548;414;undirected;1
1548;581;undirected;1
1548;585;undirected;1
1548;723;undirected;1
1548;760;undirected;1
1548;855;undirected;1
1548;1078;undirected;1
1548;1193;undirected;1
1548;1410;undirected;1
1548;1588;undirected;1
1549;5;undirected;1
1549;126;undirected;1
1549;249;undirected;1
1549;326;undirected;1
1549;713;undirected;1
1549;769;undirected;1
1549;808;undirected;1
1549;826;undirected;1
1549;833;undirected;1
1549;850;undirected;1
1549;923;undirected;1
1549;973;undirected;1
1549;1073;undirected;1
1549;1262;undirected;3
1549;1393;undirected;1
1549;1399;undirected;1
1549;1517;undirected;1
1550;355;undirected;2
1550;517;undirected;1
1550;613;undirected;1
1550;767;undirected;1
1550;876;undirected;1
1550;1072;undirected;1
1550;1242;undirected;1
1550;1309;undirected;1
1550;1616;undirected;1
1550;1630;undirected;1
1550;1644;undirected;1
1551;128;undirected;1
1551;129;undirected;1
1551;175;undirected;1
1551;254;undirected;1
1551;255;undirected;1
1551;257;undirected;1
1551;305;undirected;1
1551;309;undirected;2
1551;352;undirected;1
1551;366;undirected;2
1551;605;undirected;1
1551;679;undirected;1
1551;806;undirected;1
1551;833;undirected;1
1551;986;undirected;1
1551;987;undirected;1
1551;1038;undirected;1
1551;1052;undirected;1
1551;1063;undirected;1
1551;1064;undirected;1
1551;1139;undirected;1
1551;1370;undirected;1
1551;1414;undirected;1
1551;1546;undirected;1
1551;1618;undirected;1
1551;1721;undirected;1
1551;1757;undirected;1
1551;1758;undirected;1
1552;1344;undirected;1
1552;1553;undirected;4
1554;38;undirected;1
1554;213;undirected;1
1554;267;undirected;1
1554;356;undirected;1
1554;364;undirected;1
1554;366;undirected;1
1554;532;undirected;1
1554;539;undirected;1
1554;548;undirected;1
1554;609;undirected;1
1554;776;undirected;1
1554;777;undirected;1
1554;811;undirected;1
1554;831;undirected;1
1554;980;undirected;1
1554;1437;undirected;1
1554;1505;undirected;1
1554;1630;undirected;1
1554;1735;undirected;1
1554;1739;undirected;1
1555;1652;undirected;1
1555;1804;undirected;1
1556;34;undirected;1
1556;103;undirected;1
1556;119;undirected;1
1556;235;undirected;1
1556;264;undirected;1
1556;613;undirected;1
1556;618;undirected;1
1556;619;undirected;1
1556;679;undirected;1
1556;688;undirected;1
1556;811;undirected;1
1556;932;undirected;1
1556;1061;undirected;1
1556;1173;undirected;1
1556;1216;undirected;1
1556;1234;undirected;1
1556;1255;undirected;1
1556;1330;undirected;1
1556;1331;undirected;1
1556;1380;undirected;1
1556;1383;undirected;1
1556;1388;undirected;1
1556;1500;undirected;1
1556;1514;undirected;1
1556;1625;undirected;1
1556;1720;undirected;1
1556;1791;undirected;1
1556;1849;undirected;1
1557;1557;undirected;1
1558;1558;undirected;1
1559;366;undirected;1
1559;761;undirected;1
1559;769;undirected;1
1559;1026;undirected;1
1559;1102;undirected;1
1559;1133;undirected;1
1559;1339;undirected;1
1559;1595;undirected;1
1560;20;undirected;1
1560;147;undirected;1
1560;367;undirected;1
1560;372;undirected;1
1560;552;undirected;1
1560;734;undirected;1
1560;736;undirected;1
1560;789;undirected;1
1560;811;undirected;1
1560;887;undirected;1
1560;951;undirected;1
1560;954;undirected;1
1560;981;undirected;1
1560;998;undirected;1
1560;1012;undirected;1
1560;1122;undirected;1
1560;1159;undirected;1
1560;1263;undirected;1
1560;1264;undirected;1
1560;1297;undirected;1
1560;1413;undirected;1
1560;1426;undirected;1
1560;1513;undirected;1
1560;1561;undirected;1
1560;1683;undirected;1
1560;1790;undirected;1
1561;147;undirected;1
1561;181;undirected;1
1561;514;undirected;1
1561;519;undirected;1
1561;527;undirected;1
1561;774;undirected;1
1561;1054;undirected;1
1561;1297;undirected;1
1561;1313;undirected;1
1561;1455;undirected;1
1562;534;undirected;1
1562;586;undirected;1
1562;647;undirected;1
1562;743;undirected;1
1562;761;undirected;1
1562;1217;undirected;1
1562;1491;undirected;1
1562;1563;undirected;1
1563;82;undirected;1
1563;528;undirected;1
1563;743;undirected;1
1563;761;undirected;1
1563;1491;undirected;1
1563;1637;undirected;1
1564;49;undirected;1
1564;108;undirected;1
1564;380;undirected;1
1564;564;undirected;1
1564;800;undirected;1
1564;833;undirected;1
1564;961;undirected;1
1564;1336;undirected;1
1564;1442;undirected;1
1564;1672;undirected;1
1565;104;undirected;1
1565;108;undirected;1
1565;137;undirected;1
1565;834;undirected;1
1565;890;undirected;1
1565;1331;undirected;1
1566;15;undirected;1
1566;22;undirected;1
1566;56;undirected;1
1566;57;undirected;1
1566;506;undirected;1
1566;696;undirected;1
1566;884;undirected;1
1566;1255;undirected;1
1566;1644;undirected;1
1567;1568;undirected;1
1567;1569;undirected;1
1567;1886;undirected;1
1568;1568;undirected;1
1568;1569;undirected;1
1571;47;undirected;1
1571;192;undirected;1
1571;1588;undirected;1
1572;0;undirected;1
1572;16;undirected;1
1573;104;undirected;1
1573;943;undirected;1
1574;108;undirected;1
1574;163;undirected;1
1574;199;undirected;1
1574;429;undirected;1
1574;513;undirected;1
1574;540;undirected;1
1574;590;undirected;1
1574;667;undirected;1
1574;1538;undirected;1
1574;1575;undirected;1
1575;21;undirected;1
1575;107;undirected;1
1575;108;undirected;1
1575;199;undirected;1
1575;228;undirected;1
1575;308;undirected;1
1575;667;undirected;1
1575;887;undirected;1
1575;964;undirected;1
1575;1120;undirected;1
1575;1347;undirected;1
1576;19;undirected;1
1576;144;undirected;1
1576;353;undirected;1
1576;876;undirected;1
1576;1048;undirected;1
1576;1145;undirected;1
1576;1394;undirected;1
1576;1616;undirected;1
1576;1721;undirected;1
1576;1737;undirected;1
1577;20;undirected;2
1577;44;undirected;1
1577;45;undirected;1
1577;46;undirected;1
1577;47;undirected;1
1577;48;undirected;1
1577;49;undirected;1
1577;189;undirected;1
1577;332;undirected;1
1577;405;undirected;1
1577;478;undirected;1
1577;799;undirected;1
1577;855;undirected;1
1577;871;undirected;1
1578;186;undirected;1
1580;114;undirected;1
1580;249;undirected;1
1580;310;undirected;1
1580;427;undirected;1
1580;592;undirected;1
1580;821;undirected;1
1580;997;undirected;1
1581;82;undirected;1
1581;727;undirected;1
1582;1582;undirected;1
1583;157;undirected;1
1583;330;undirected;1
1583;777;undirected;1
1583;1045;undirected;1
1583;1533;undirected;1
1584;162;undirected;1
1584;285;undirected;1
1584;486;undirected;1
1584;488;undirected;1
1584;690;undirected;1
1584;692;undirected;1
1584;889;undirected;1
1584;947;undirected;1
1584;1691;undirected;1
1584;1858;undirected;1
1585;265;undirected;1
1585;742;undirected;1
1585;791;undirected;1
1585;1167;undirected;1
1585;1538;undirected;1
1586;82;undirected;1
1586;1133;undirected;1
1587;463;undirected;1
1587;469;undirected;1
1587;689;undirected;1
1587;700;undirected;1
1587;876;undirected;1
1587;1015;undirected;1
1587;1502;undirected;1
1587;1509;undirected;1
1588;20;undirected;3
1588;44;undirected;1
1588;137;undirected;1
1588;140;undirected;1
1588;192;undirected;1
1588;260;undirected;1
1588;468;undirected;1
1588;585;undirected;1
1588;637;undirected;1
1588;683;undirected;1
1588;723;undirected;2
1588;727;undirected;1
1588;760;undirected;1
1588;872;undirected;1
1588;889;undirected;1
1588;917;undirected;1
1588;965;undirected;1
1588;1087;undirected;1
1588;1193;undirected;1
1588;1347;undirected;1
1588;1359;undirected;1
1588;1370;undirected;1
1588;1410;undirected;1
1588;1475;undirected;1
1588;1505;undirected;1
1588;1857;undirected;1
1589;736;undirected;1
1589;955;undirected;1
1589;1589;undirected;1
1590;1462;undirected;2
1591;644;undirected;1
1591;1078;undirected;1
1593;14;undirected;1
1593;161;undirected;1
1593;956;undirected;1
1593;1297;undirected;1
1593;1594;undirected;1
1595;20;undirected;1
1595;44;undirected;1
1595;45;undirected;1
1595;50;undirected;1
1595;56;undirected;1
1595;57;undirected;1
1595;104;undirected;1
1595;218;undirected;1
1595;510;undirected;1
1595;511;undirected;1
1595;512;undirected;1
1595;518;undirected;1
1595;519;undirected;1
1595;566;undirected;1
1595;571;undirected;1
1595;576;undirected;1
